,movie_id,Title,plot
1473,10628020,Thozhar Venkatesan,"the life of a youngster, who runs a small-scale soda factory, turns topsy-turvy after he meets with a horrific accident. little does he realise that more troubles are awaiting him. mahashivan drama"
1474,8011290,Vennila Kabaddi Kuzhu 2,"the son of a disgraced kabaddi player realises his father's dream of helping his team, vennila kabadi kuzhu, win the title in a kabaddi tournament. selvasekaran action  drama"
1475,12531704,Igloo,"webbed around a couple who believe, preach and practise positivity, where the picture perfect lives of a couple are devastated with a hazardous illness and how they handle it positively. bharathmohan drama  romance"
1476,8944398,Aadai,a free-spirited girl gets the shock of her life when she finds herself naked in an abandoned building after a late-night party. rathnakumar drama  thriller
1477,9239882,Kadaram Kondan,"vasu, a young medico, after rescuing one of his patients from a murder attempt finds out that his pregnant wife is abducted, and the kidnappers demand the patient he saved in exchange for her safety. rajeshselva action  crime  thriller"
1478,9716252,Unarvu,"intelligent politicians invest on humans, the result of the investment is infinity, there are invisible weapons which cannot be notice those weapons are really mass killers , how can you can fix politicians. subuvenkat comedy  drama  thriller"
1479,10360782,A1,"the life of a casteist girl, who wants to get married to a goon, becomes a roller-coaster ride after she realises that she's with the wrong person. johnson comedy  drama"
1480,9795174,Chennai Palani Mars,"an aspiring scientist and a musician, both peculiar by nature, set out on an ambitiouscf trip to mars. bijuviswanath adventure  comedy  drama  fantasy"
1481,6567428,Kolanji,a young boy realises there is love and affection behind the strictness of his father. dhanaramsaravanan comedy  drama
1482,10737904,Kazhugu 2,"on their arrival in kodaikanal, a pair of petty thieves from theni are mistaken for wolf-hunters by the locals. they decide to make the best out of this misunderstanding, leading to some unexpected consequences. sathyasiva comedy  crime"
1483,10726952,Thorati,"a care-free shepherd, who befriends three thieves without knowing their past, lands in trouble post his marriage . p.marimuthu romance"
1484,9675716,Nerkonda Paarvai,"when three young women are implicated in a crime, a retired lawyer steps forward to help them clear their names. h.vinoth action  crime  drama  thriller"
1485,6280858,Kolaiyuthir Kaalam,"a young woman has to defend herself from a slasher, all alone in her palatial estate. chakritoleti drama  thriller"
1486,10711648,Comali,a youngster in his mid-30s goes through a series of struggles after coming to terms with the fact that he was in coma for 16 years. pradeepranganathan comedy
1487,10772876,Kennedy Club,a kabaddi team faces several struggles while competing in a national-level championship. suseenthiran drama  sport
1488,10731866,Bakrid,"a man develops friendship with a camel, and has to embark on a journey with the animal. jagadeesansubu drama"
1489,10895842,Mayuran,a college student locks horns with a dreaded gangster after getting to know that his friend was killed by the latter. nandansubbrayan action  drama  thriller
1490,22185582,Sixer,a ragtag group of cricketers and cricket enthusiasts come together overcoming personal odds and help each other to give a clear shot at winning the local tennis ball cricket tournament. chachi drama  sport
1491,10370932,Magamuni,two long-separated brothers end up in life-threatening situations. how do their lives intersect and what happens next? santhakumar crime  drama  thriller
1492,10334602,Sivappu Manjal Pachai,"rajashekar is a strict traffic police officer whose marriage is arranged with madhan's sister. however, madhan, an arrogant street racer, cannot forgive rajashekar for humiliating him in the past. sasi action  drama  thriller"
1493,80057,Zombie,strangers searching for a young woman's missing father arrive at a tropical island where a doctor desperately seeks the cause and cure of a recent epidemic of the undead. bhuvannullan horror
1494,8411144,Kaappaan,"a special protection group officer has to identify the threat to the prime minister, who he is protecting, and also the nation. k.v.anand action  thriller"
1495,10709404,Namma Veettu Pillai,a brother who dotes on his sister is forced into a situation where he has to get her married to a ruffian with whom he is at loggerheads. can their relationship survive? pandiraj action  comedy  drama
1496,7536924,Thittam Poattu Thirudura Kootam,a group of people come up with an impossible plan to steal the 2011 world cup that india had won against sri lanka. sudhar action  comedy  crime
1497,7521384,100% Kadhal,"the guy and his cousin fall for each other but separate due to ego clashes. years later, when their grandmother falls ill, they are forced to confront each other. m.m.chandramouli comedy  drama  romance"
1498,9477520,Asuran,"the teenage son of a farmer from an underprivileged caste kills a rich, upper caste landlord. how the pacifist farmer saves his hot-blooded son is the rest of the story. vetrimaaran action  drama"
1499,10334624,Aruvam,"a woman who doesn't like harming even an ant is possessed with the ghost of the man who loves her, which wants to take revenge on the corrupt men who murdered him. saisekhar action  comedy  horror  thriller"
1500,10987184,Petromax,a man struggles to sell his house that is haunted so he arranges four people to live in the house for a few days to prove that there are no ghosts. rohinvenkatesan comedy  horror
1501,7225434,Kaaviyyan,"while in the us for training, tamil nadu cop ahkilan bumps into his ex and together they track down a serial killer who has kidnapped an indian girl. sarathi thriller"
1502,9260636,Bigil,a former football player struggles to train a women's football team and avenge his father's death. atlee action  drama  sport
1503,9900782,Kaithi,"dilli, an ex-convict, endeavours to meet his daughter for the first time after leaving prison. however, his attempts are interrupted due to a drug raid planned by inspector bejoy. lokeshkanagaraj action  adventure  crime  thriller"
1504,11234120,Butler Balu,"balu, who gets arrested for helping a friend kidnap a bride from a wedding hall. m.l.suthir drama"
1505,7542962,Miga Miga Avasaram,a female cop has a tough time trying to strike a balance between answering nature's call and her duty. sureshkamatchi drama
1506,10300380,Sangathamizhan,"once a young man named tamil learns that a businessman is planning to build a factory in his village, he tries to stop the plan for fear of pollution. vijaychandar action"
1507,8303612,Adithya Varma,a brilliant and short-tempered young surgeon goes down a self-destructive path when the love of his life is forced to marry another man. gireesaya drama  romance
1508,11397836,Adutha Saattai,a college professor tries to unite his students who lack proper guidance from parents and teachers. m.anbazhagan drama
1509,7023682,Azhiyatha Kolangal 2,the lives of a popular writer and his ex-lover get affected when they meet after several years. m.r.bharathi drama
1510,5483626,Enai Noki Paayum Thota,"raghu, a normal college guy gets dragged into trouble when he falls in love with lekha and their whirlwind romance changes the course of his life. gauthamvasudevmenon action  drama  romance  thriller"
1511,9319840,Iruttu,a cop who takes charge at a police station in a hill station goes after the reasons behind a few unnatural deaths which seem mysterious like never before. v.z.durai drama  horror  mystery
1512,1087457,Jada,"when a woman loses her husband in a car accident that was possibly a suicide, her previously peaceful life is sent into a tailspin: she is thrown out of her house and forced to move her two teenagers into the projects. broke and devastated, she turns to the local church, where she reconnects with her faith in god and finds empathetic individuals who help get her through her darkest hours. kumaran drama"
1513,11226466,Capmaari,vijay (jai) an it professional happens to share an coach with jenny (vaibhavi shandilya) and the duo strike a conversation and soon are sharing beers and the bed too. after two years they meet and recognize each other and for some inexplicable reason decide to get married. vijay's colleague varsha (athulya ravi) is ogling at him for years and for some inexplicable reason again she never explicitly say it out to him though she shows it in every possible way. problem is varsha continues to pine for vijay and she gets a chance one night when he drops her home and she beds him using a few beers. a pregnant varsha then forces her way into the young couple's house. s.a.chandrasekhar comedy  drama  romance
1514,21364468,Champion,"follows musician bosco champion and his sister vita who steps out of her brother's shadow to become a performer in her own right, setting the champion siblings against one another and tearing apart the whole family in the process. suseenthiran drama  musical"
1515,11422894,Chennai 2 Bangkok,"models from india goes to bangkok for ad shoot and gets kidnapped. then, the same models returns back to chennai as human bombs. then, the undercover cop jai akash gets assigned to find out the culprits. in the meantime, hero gets in the wrong side of his friend yogi babu as he suspects that his wife yazhini is having an affair with jai. sathishsanthosh drama"
1516,8042132,Kaalidas,"a cop, who suffers from family issues, takes up a peculiar suicide case. the plot thickens as similar cases get reported within a span of a few days. srisenthil action  crime  mystery  thriller"
1517,11422852,Karuthukalai Pathivu Sei,a girl befriends a guy through social media and falls in love with him. she travels to chennai to be with him and quickly realizes the trap laid for her. this story revolves around social media exploitation and how a single girl faces it. can she overcome this grave situation? rahulparamahamsa drama
1518,11248244,Marina Puratchi,"two aspiring reporters learn about the history and significance of jallikattu protest to secure a job in a private channel. the film begins with sukanya (shruti reddy) and parthasarathy (naveen) attending an interview for the post of a reporter in a private channel. when the interviewer feels that they do not know much about the history of jallikattu and the protests which took place, he gives them two weeks' time to learn thoroughly about the bull-taming sport. the rest of the film is their presentation about jallikattu to the interview board. m.s.raj drama"
1519,299977,Hero,"a defense officer, nameless, was summoned by the king of qin regarding his success of terminating three warriors. p.s.mithran action  adventure  drama"
1520,11493124,Pancharaaksharam,five friends playfully read passages of doom from a book that can predict an individual's future. can they overcome the tragedies that fate has in store for them and rewrite their destinies? balajivairamuthu thriller
1521,9614988,Sillu Karuppatti,an anthology of four romantic stories across four age groups connected by that magical thread called love. halithashameem drama  romance
1522,11497418,Udhay,"an intelligent forensic officer starts investigating a murder, but he faces a slew of challenges as he suffers from nyctophobia. will he be able to solve the case? tamilselvan drama"
1523,11541458,Pachai Vilakku,"synopsis of pachai vilakku (green signal) the story revolves around a tamilnadu police traffic warden (tptw) whose nature of duty is to assist and control road traffic with traffic police in peak hours and create road safety awareness among public including students on part time basis besides their regular job. in our case, lecturer job. dr.ashwinkumar (dr.maran) a phd holder in road safety management is a lecturer in a college. he also works as traffic warden (part time) in tandem with cops as mentioned above. while regulating the commuters on the road, he chances upon a student of master of business management (mba), subashini (dheesha) of same college, driving a two wheeler without helmet. dr ashwin punishes her differently. attracted by his activities in creating road safety awareness among public, she (subashini) started loving him. ashwin also loves her. a poetic love starts between them. meanwhile, subashini's younger sister vaishnavi (tara) gets entangled with porn mafia who in the name of love (drama love) takes porn videos without her knowledge and demands huge money in exchange of the porn videos. now ashwin steps into help subashini's family. he intelligently acts, exposes the group and puts them behind the bar and saves the heroine family. first half deals the consequences of not adhering road rules and importance of it, interlacing with a poetic love. second half is about the misuse of phones and how women are affected and it also emphasis the importance of careful usage of the gadgets in the modern world. the film also differentiates the true love and drama love. in short, ""love or travel that breaks rules will never reach their destination "" is the cor concept of the film.—digithinkmediaworks maran drama"
1524,10963974,Pizhai,three naughty kids hailing from poor families feel earning money is more important than studying. time makes them realize the importance of education in life. rajavelkrishnaa drama
1525,9635540,Darbar,a police officer is on a chase to hunt down a dreaded gangster to fulfill his own secret agenda. armurugadoss action  crime  thriller
1526,10750020,Pattas,"sakthi is a petty thief in a chennai slum, who learns the adimurai, the ancient and oldest form of martial arts. meanwhile, an evil man and his son challenge sakthi for a kickboxing tournament, and sakthi agrees to participate in it. r.s.duraisenthilkumar action  drama"
1527,54215,Psycho,"a phoenix secretary embezzles $40,000 from her employer's client, goes on the run and checks into a remote motel run by a young man under the domination of his mother. mysskin horror  mystery  thriller"
1528,8333788,Rajavukku Check,"a cb-cid officer, who suffers from kleine levin syndrome, returns home to find his teenage daughter has gone missing. sairajkumar drama"
1529,10415510,Taana,this is about a life struggle of a man who's trying to become a policeman as his family members wish and forced him to become police and save their village. yuvarajsubramani action  comedy  horror
1530,10966832,Dagaalty,a conman tries to save an innocent girl from the clutches of a womanizer after realizing that he had fallen in love with her. vijayanand action  comedy  drama
1531,9648792,Maayanadhi,maayanadhi revolves around the relationship between a father and his daughter and his struggles to help her achieve her dream of becoming a doctor. their peaceful relation falls off when the daughter is in love with an auto driver. ashokthiagarajan drama  family
1532,12325070,Utraan,"revolving around a college romance, utraan tells the story of students whose lives turn upside down after a certain incident. vijay gets into a series of life-threatening troubles because of his love with nandini. o.rajagajini action  comedy  fantasy"
1533,11497366,Vanmurai,"dangerous gangster marudhu singam(lal) comes to hunt down a whole family. - when the president learns that domestic terrorists have skyjacked the passenger jet her brother is flying, she must choose between family and the safety of the people in the cities below. manjithdivakar drama"
1534,9537278,Naadodigal 2,a set of befriends jointly saving a lovers against the cast antagonists of a bad group after facing so many dramas arranged by the girls family samuthirakani drama
1535,10022990,Seeru,a guy from a small-town takes on a ruthless criminal lawyer for his friend and sister(s). rathinasiva action  drama
1536,11318228,Vaanam Kottattum,"a simple father's life whose one mistake breaks him away from his dear family. even after many years, when he finally meets his family, the same mistake haunts him back in a different form which unfolds into an emotionally gripping climax. dhana drama"
1537,11138290,Naan Sirithaal,"gandhi is an it guy who suffers from pseudobulbar, and he uncontrollably laughs during stressful moments. he is taken to a shiva temple and tied with a holy ornament, which is very strong, but it would bring a threat to him if separated. raana comedy  drama"
1538,11143108,Oh My Kadavule,"when you think marrying your best friend means a 'happily ever-after', but it turns out to be just the reverse. ashwathmarimuthu comedy  fantasy  romance"
1539,9277762,Baaram,"karuppasamy, a watchman, lives with his sister, menmozhi, and her family in tamil nadu. early one morning, karuppasamy is involved in a hit-and-run accident and breaks his hip. 8 days later, he is dead. how did karuppasamy die? priyakrishnaswamy crime  drama"
1540,12117528,Kanni Maadam,"kanni maadam narrates the tale of a madurai-based couple who runs for their life to chennai as the relatives of the boy are quite enraged by their act. when both of them start a new life slowly and steadily, a tragedy hits them in the form of a road accident. malar (saya devi) takes quite some time to come to terms with kathir's (vishnu) demise, but struggles hard to come up in life when she realizes that she is going to be a mother. two auto rickshaw drivers, who live nearby her home, come he her rescue (sreeram and murugadoss). how she faces various challenges from different quarters form the rest of the story. bosevenkat drama  romance"
1541,10594792,Mafia: Chapter 1,a narcotics officer engages in a cat-and-mouse chase to capture a powerful criminal kingpin not knowing that it could have a connection to the truth in his past. karthicknaren action  crime  drama
1542,11772702,Meendum Oru Mariyathai,a girl who decides to commit suicide owing to personal issues befriends a septuagenarian who has been abandoned by his son. a 10-day trip to an exotic place changes their respective lives. bharathiraja drama
1543,11581264,Draupathi,"being a village social activist draupathy a strong woman, trying to explore the illegal activity of the fake marriages against a team of lawyers who do so many wrong activities along with her husband and how they solve this issue mohang action  drama"
1544,11859476,Galtha,"after the dumping of waste in their area causes the death of many due to mosquitoes and unknown viruses, a brave individual steps up to fight against the system and incite a change for the well-being of his people. s.hariuthraa drama"
1545,8042292,Kannum Kannum Kollaiyadithaal,two wily online scammers mend their fraudulent ways after meeting the girls of their dreams - until a deceitful discovery throws their world for a loop. desinghperiyasamy drama  romance  thriller
1546,6840738,College Kumar,"unable to cope with the pressure at home, kumar rebels against his father's dreams. when debarred for cheating in the exams, kumar and his father switch roles, trying to fulfill their dreams and aspirations. harisanthosh comedy"
1547,5503718,Gypsy,therapist jean holloway becomes too immersed in the lives of her patients. rajumurugan drama  thriller
1548,10650778,Indha Nilai Maarum,"a business fight between young entrepreneurs who start an internet radio station, and a magazine publishing corporate. the internet radio station hosts a talk show on marriage and matrimony which kindles crazy thoughts among the public. arunkanth comedy  drama"
1549,8907890,Velvet Nagaram,the story deals the problem between people and government . a decent crime thriller. manojkumarnatarajan thriller
1550,11731984,Dharala Prabhu,"when prabhu is approached by a doctor from a fertility clinic, he agrees to donate his sperm to make some money. while his sperm is highly successful, his own life gets twisted around because of it. krishnamarimuthu comedy  drama"
1551,8976418,Sethum Aayiram Pon,"an emotional story centered around a granddaughter and her grandmother, set amidst the background of an ancient mourning rituals in india. anandravichandran family"
1552,12404852,Mamakiki,mamakiki is a film about four friends who studied together in college. they meet at a reunion in college after 5 years of graduation. what has happened in everyone's lives in the 5 years forms the structure of the film. fivedirectors[n1] comedy
1553,6908602,Yaadhumagi Nindraai,"this is a story that needs to be told to the world. it's the story of several unknown faces hidden in the glamorous world of cinema. it's the voice that screams to be heard. yaadhumagi nindraal is the story of eternity and the woman who fights destiny to be a survivor. directed by gayathi raghuram, this is based on several true stories that happen in the daily lives of background dancers. this is the first film in tamil to give an insight into the lives of the background dancers and the dreams and aspirations they cherish. the film follows the story of a young school going girl, forced to take up dancing to make the ends meet for her family. her dreams and aspirations are simple, but the realities of life is a lot more harsh than what one can imagine. this is a story that travels over 2 decades of the life of one such dancer thamarai and the various people she meets and travels with. this is a story of hope, it's a story of a young girl, it's a story that has to be experienced to be cherished. it's a story that stays with you for a long time. gayathriraguram drama"
1554,94889,Cocktail,a talented new york city bartender takes a job at a bar in jamaica and falls in love. vijayamurugan comedy  drama  romance
1555,97770,Lock Up,"with only six months left of his sentence, inmate frank leone is transferred from a minimum security prison to a maximum security prison by a vindictive warden. s.g.charles action  crime  drama  thriller"
1556,12660372,Onbathu Kuzhi Sampath,"onbathu kuzhi sampath logline a rustic angry extrovert hunk falls in love with a introvert village belle and their love is tested with family pride and honour, would the love survive or succumb to this tempest. synopsis sampath, is a ruffian by nature and a wastrel by employment disliked by the villagers en-masse. visalatchi, sampath's mom is also a party to it. vislatchi is a cliché mom. she hates him on one side and doesn't hate him on the flip. he is always shadowed by his friend, saami vasanthi's (female protagonist ) family lives a secluded life by not interac&ng with the fellow villagers, all because of false prestige. the story begins in trichy and shows sampath working in a quaint workshop and heads back to his village with loads of money in his hand to get married to his ladylove vasanthi. sampath,a trypical wastrel life changes when vasanthi, who normally doesn't speak to anyone in the village starts a chance conversa&on with him. sampath to fall in love and this is naturally un-welcome. he step into her home to ask her hand. vasanthi's family is flabbergasted and blames & doubts vasanthi for this. to prove that she isn't party to his act she insults sampath in front of the villagers. sampath leaves the village. the flashback ends and sampath visits his home aker two years. he goes in search of vasanthi.. what happens when he comes back? did they get married? ""when you realise you want to spend the rest of your life with somebody, you want the rest of your life to start as soon as possible."" a sensational climax with twist & turns.. j.a.ragupathi romance"
1557,13034876,Madham,"a hot blooded gangster and his friends embark on a crime filled path to appease their thirst for wealth. on their crime littered journey, they face unexpected twists and events along the way makes them discover their true hidden selves. rajni crime"
1558,11731768,Ka Pae Ranasingam,the story is about politics surrounding land and the plight of farmers. it showed vijay helping poor farmers in their fight against the industries that have acquired their lands. p.virumaandi drama
1559,490215,Silence,"in the 17th century, two portuguese jesuit priests travel to japan in an attempt to locate their mentor, who is rumored to have committed apostasy, and to propagate catholicism. hemantmadhukar drama  history"
1560,13087958,Putham Pudhu Kaalai,"putham pudhu kaalai brings together 5 of the most celebrated directors in tamil cinema - sudha kongara, gautham menon, suhasini mani ratman, rajiv menon, and karthik subbaraj to create amazon prime video's first indian anthology film fivedirectors[n2] drama"
1561,13330846,Patra Vaitha Nerupondru,"the movie revolves around the murder of a delivery boy. and more murders happen. after some serious probing, it is suspected that a huge mafia network behind these murders. how the culprits are tracked down is the rest of the movie. vinothrajendran action  crime  thriller"
1562,9615024,Nungambakkam,"""nungambakkam"" is based on the real-life incident of swathi, a 24-year-old chennai-based software engineer who was stabbed to death at nungambakkam railway station in 2016. rameshselvan crime"
1563,10189514,Soorarai Pottru,"nedumaaran rajangam ""maara"" sets out to make the common man fly and in the process takes on the world's most capital intensive industry and several enemies who stand in his way. sudhakongara action  drama"
1564,11772576,Biskoth,the story revolves around 3 generations where the three individuals played by santhanam and they have no relation to each other. the mysteries and correction of mistakes in the past forms the story. r.kannan comedy
1565,11497592,Irandam Kuththu,"two friends embark on a trip to bangkok with their wives, things take a precarious turn when a ghost demands awkward returns from the men. santhoshp.jayakumar comedy  drama"
1566,11311958,Mookuthi Amman,goddess mookuthi amman descends on earth and uses a television reporter to expose fake godmen. rjbalajin.j.saravanan comedy  drama  fantasy
1567,13352420,Naanga Romba Busy,"an honest policeman, a con man, and a hopeless romantic form an unusual team during the days of demonetization to pull off a scam that quickly goes haywire. badri comedy"
1568,7247410,Thatrom Thookrom,three smart orphan boys who wanted to become rich got trapped and chased by powerful matured smart politician. arulsuriakannu action
1569,13495786,Routtu,"a story of a man trying to save a child life with 200,000 rupees at a private hospital. many challenges come in his way and many obstacle and a story of a woman trying to save her life from a man he didn't love and from acid. a.c.manikandan drama"
1570,9110340,Andhaghaaram,"as a blind librarian, dispirited cricketer and desolate psychiatrist each seek retribution and release, their lives overlap under eerie influences. v.vignarajan horror  mystery  thriller"
1571,13528886,Aarvakolaru,"revenge for a man who exposes and deals with a fake marriage. supposedly based on a fake marriage racket. run by four advocates who have oversaw more than 3,500 such weddings g.v.chandar drama"
1572,11323324,Kavalthurai Ungal Nanban,a terrible tournout of events when a common public employee enters unexpectedly into a police station rdm drama
1573,13434010,Yen Peyar Anandhan,a short-filmmaker who is about to begin the shoot of his debut feature film gets kidnapped. what do the kidnappers want? sridharvenkatesan drama
1574,13594436,Kadathal Kaaran,"a bride was captured by the people of the village who share the stolen things equally. having shared the bride's jewels evenly, they're also thinking about sharing the bride. how the bride's boyfriend saves her from this chaos forms the crux of the story.—itunes s.kumar action  drama  music  romance"
1575,8042286,Kanni Raasi,"the members of a joint family, which encourages only love marriages, have a tough time convincing their youngest member to fall in love. muthukumaran romance"
1576,13550936,Karuppankaatu Valasu,a rural village is heading towards a drastic transformation and a sudden death of 4 persons triggers a case. will it be solved? what's behind this murder mystery? selvendran thriller
1577,13633416,Chiyangal,"a group of seven senior citizens who are close friends goes to chennai from their village to help realize one of their dreams. however, fate had other plans for them. vaigaraibalan drama"
1578,7533410,Oru Pakka Kathai,"the marriage of meera, a college student, and her boyfriend saravanan has been approved by the family. but the condition is as after a job after graduation. but when meera becomes pregnant, the whole story gets upside down balajitharaneetharan comedy  romance"
1579,13767604,Pei Irukka Bayamen,"a newly married couple going into a haunted house for their honeymoon at first they get scared by the ghost couple after knowing what is ghost and their facts, the couple decided to face the ghost couple by themselves in a comedy manner. kaarthieswaran comedy  horror"
1580,9319874,Maara,"when paaru sees a fairy tale she heard from a stranger as a child painted across the walls of a coastal town, she goes in search of the man who painted it - maara. dhilipkumar adventure  drama  mystery  romance"
1581,10893170,Bhoomi,bhoominathan is an astronaut at nasa who has to resolve an unfinished business in his village before taking off to mars. lakshman action  drama
1582,13350412,Eeswaran,eeswaran tells the story of periyasamy whose simple and joyous life turns into a nightmare with internal familial disputes. suseenthiran action  drama
1583,13760126,Pulikkuthi Pandi,"a ruthless youngster becomes a kind and humble husband for his wife but as fate turns brutal, his patience is tested. m.muthaiah action  drama"
1584,11468156,Kabadadaari,a passionate traffic police who is bored of his routine job stumbles across some skeletons which ignite his soulless life. when he probes into the case he comes across a cop who had investigated the case in the past. pradeepkrishnamoorthy crime  drama  thriller
1585,14742070,Keelakadu,one farmer in the village fight agent the villain (the village landlord) legally and get back the land he already brought and which was converted by villain in plots to be sold for commercial purpose and not agriculture. satyamoorthijeyaguru drama
1586,13510888,Aatkal Thevai,bases on a true story the movie shows the crime of drug facilitated sexual assault by politicians and gangs. sakthisivan drama
1587,13829060,Chidambaram Railway Gate,"the story of two friends, anand and ashok, story revolving around them on their love, sports, family bondings. sivabalan drama"
1588,14742088,Kasa Kasaa,kasa kasaa plot is a crime thriller. this movie focuses on the journey of a journalist who tries to uncover the truth behind a murder. tamilsudar drama
1589,13958318,Kutty Story,an anthology of four stories that revolves around man-woman relationship. fourdirectors drama  romance
1590,13944638,Naanum Single Thaan,uday meets an ambitious and independent girl named shweta and ends up falling in love with her. after she refuses to date him he seeks advice from a love guru. r.gopi comedy  romance
1591,11640022,Chakra,a soldier and a police officer join forces to bring down a cyber hacker. m.s.anandan action  crime  thriller
1592,14747862,Paathi Unakku Paathi Enakku,the story of the textile workers' struggle for justice in a small indian region. m.a.vijayakumar drama
1593,10275546,Aelay,"an unexpected life event forces a young man to reconsider the past and his opinions about his father, who was an ice-cream seller. halithashameem comedy  drama"
1594,14092076,Anbirkiniyal,"an ordinary suburban girl suddenly disappears, leaving her loved ones in a desperate search as she must face the ultimate battle - the one for her life. gokul drama  thriller"
1595,11640108,Mirugaa,"the film revolves around a maneater tiger who has gone berzerk and is no attacking people in iduppanai, kotagiri. while the forest officials are searching for the tiger, strange events happen in the forest. j.parthiban action  drama  thriller"
1596,5985720,Nenjam Marappathillai,a god-fearing young woman who takes up the job of a caretaker in a rich household tries to take revenge on her lustful employer. selvaraghavan horror  thriller
1597,14747890,Oru Kudaikul,four jobless friends are out on a mission to find the truth to a mystery. k.l.udhyakumar drama
1598,10888824,Teddy,a youngster with ocd sets out to save a girl from the clutches of an international medical mafia with the help of a teddy bear which behaves like humans. shaktisoundarrajan action  adventure  fantasy  thriller
1599,14071038,Theethum Nandrum,"two friends, who earn money illegally through burglary, decide to bid farewell to crimes. but fate had other plans for them rasuranjith action"
1600,14303128,Kadampari,"arul and his sister ruthra and friends jency ,stella,victor travelling to hills station near by andhra area from chennai.on the way, they met an accident and all got injured .they are all try to find some help in middle of the forrest , also it's raining. leaving the car, they finally found one house in the forrest. there is a old man living in that house , his name is beemsing . they ask help and explain the situation to that old man . but beemsing told them to seek help in town in dumb language. their injuries convince him to let them in, but he warns them to not leave the hall.arul and beemsing go outside to get firewood. as ruthra and victor wander around the house to find a bathroom, ruthra hears a girl crying out for help in through water pipe . they hide when they hear beemsing return and see him check a basement door before the others mollify him. when ruthra and victor check the basement, they find anamika (beemsing daughter),but they thought she is innocent and beemsing kidnapped and locked in a box. beemsing angrily confronts them with a rifle, but arul saves them by knocking out beemsing . arul lets anamika out of the box and ties up beemsing . anamika does not speak much, and, when beemsing regains consciousness, he only tells them that they will all die in dumb language . they gag him and look for a working car or phone, to no avail.they soon become suspicious when they discover the house has so many suspence and beemsing has a decades-old photograph of anamika then only they came to know she is his daughter , and the box is carved with occult symbols. anamika taunts beemsing by telling him that she will kill everyone. when he frees himself, he slashes his wrists and runs at her with a knife. victor , who earlier took beemsing rifle, shoots and kills him. as stella and anamika separate from the others to talk, suddenly one police man arrives and demands to see beemsing . when they explain that they had to kill him in self-defense, police man orders them at gunpoint to enter the box. arul briefly enters the box, but rushes police man and disarms him.police man reveals that anamika is a witch. she can take over the body of anyone who kills her current host. beemsing locked her up nearly 40 years ago after his daughter was possessed. the witch knows everyone's secrets and uses them to sow discord and encourage people to kill her, so she can inhabit the strongest person. she need 1000 healthy bodies to travel and get back her original body .stella kills anamika after she threatens to reveal stella's abortion, and victor kills the witch (stella ) when she reveals that he is a serial killer who preys on young women. police man encourages them to wound the witch (victor ) rather than kill her, but ruthra accidentally kills victor. the witch (ruthra) taunts them by revealing that arul turned off police man's life support without telling jency.after they bring ruthra back to the house, arul insists they find a way to cure her, but police man says it is not possible. the witch frees herself from ruthra, kills police man, and promises to let jency live if arul will sacrifice himself, as the witch does not want to inhabit ruthra's injured body. arul initially refuses, but, after the witch appears to him and disfigures herself, he agrees. before arul can sacrifice himself, jency kills the witch herself. overcome with grief, arul locks jency (now possessed) in the box. arul horror"
1601,13906752,Namma Oorukku Ennadhan Achu,"the village heads collect rs 1500 from each family for the village festival. a person is against collecting the amount and fights with them. during the festival, he drinks and creates a ruckus. on the next day, he is found dead and following this, they stop the temple festival. after a few days, the villagers started believing that the person's spirit roams over their village and threatens them. the hero undertakes the job to find out if it is the spirit that threatens the village. was he successful? the rest of the film deals with the hero's attempt to find out who is threatening the people. nelsenthilkumar action  drama  romance"
1602,14095634,Thaen,thaen is based on the real-life incident of an economically-backward husband who carried his dead wife to the cremation ground as he was unable to pay for the mortuary van. ganeshvinayakan drama
1603,14747990,Irai Thedal,irai thedal is a movie about how the investigators find the culprit without a photo or id and assassinating him k.s.karthik drama  thriller
1604,7822758,Kaadan,kaadan is a true-blue animal film signifying a deep and strong bond between humans and animals. prabhusolomon action  drama  fantasy  thriller
1605,14748114,Call Taxi,"santhosh is a call taxi driver in chennai. advocate ashwini is a regular customer in his cab. their friendship soon turns into love. meanwhile, a gang of four members is involved in murdering cab drivers. one day ashwini's father wants to meet santhosh. since he had a trip to pondy, he gives it to his friend and goes to meet her father. however, his friend gets killed by the notorious gang during the trip. was santhosh able to find the people who are the reason behind his friend's death, did their love succeed forms the rest of the story. pa.pandian drama"
1606,11803662,Manja Satta Pacha Satta,"a politician and a corporate broker lock horns. as a result, the politician faces an income tax raid. on the same day, a couple of youngsters plan to rob an atm. as the it raid and the atm robbery has some connection, the youngsters get caught. everyone is searching for a jackpot and what the jackpot is and what happens to it forms the rest of the story. thambakutty drama"
1607,10687070,Mandela,a local barber's fate turns overnight when he becomes the single deciding vote in the village elections. madonneashwin comedy  drama
1608,11581174,Karnan,"karnan, a fearless village youth, must fight for the rights of the conservative people of his village, due to the torture given by a police officer. mariselvaraj action  drama"
1609,11143434,Sarbath,kathir works as an it professional at dindigul and visited his village on a holiday in order to attend his elder brother's wedding but only to realise that the wedding has been cancelled. things take unexpected swift when relatives come to know that the woman who was engaged with the elder brother of kathir is actually the girlfriend of kathir. prabhakaran comedy  drama
1610,14368632,Mathil,a social drama where a common man stands for his rights against a corrupt politician. it is directed by mithran jawahar. mithranjawahar drama
