,Release_date,Title,movie_id,Director,movie_summary,genre
12,2000-05-06,Kandha Kadamba Kathir Vela,14813232,['RamaNarayanan'],"['Parvathi', '(Latha)', 'is', 'a', 'rich', 'and', 'arrogant', 'woman', 'who', 'leads', 'her', 'life', 'with', 'her', 'three', 'sons', '-', 'Kandha', '(Prabhu),', 'Kadamba', '(S.', 'Ve.', 'Shekher)', 'and', 'Kathirvela', '(Vivek).', 'The', 'sons', 'are', 'very', 'obedient', 'towards', 'their', 'mother', 'and', 'they', 'run', 'a', 'restaurant', 'in', 'Chennai.', 'Parvathi', 'also', 'had', 'a', 'daughter', 'named', 'Mallika', '(Bhuvaneswari)', 'who', 'is', 'married', 'to', 'Vadivelan', '(Vadivelu),', 'a', 'barber', 'following', 'which', 'Parvathi', 'disowns', 'her', 'daughter.', 'Vadivelan', 'decides', 'to', 'teach', 'a', 'lesson', 'for', 'Parvathi.', 'He', 'understands', 'that', ""Parvathi's"", 'sons', 'are', 'in', 'love', 'with', 'girls', 'from', 'an', 'economically', 'backward', 'community', 'and', 'sets', 'a', 'plan', 'to', 'get', 'them', 'married', 'against', ""Parvathi's"", 'wishes.', 'Kandha', 'is', 'married', 'to', 'Rupini', '(Roja),', 'Kadamba', 'to', 'Rohini', '(Kovai', 'Sarala)', 'and', 'Kathir', 'to', 'Ragini', '(Nirosha).', 'Parvathi', 'has', 'originally', 'planned', 'to', 'get', 'her', 'sons', 'married', 'to', 'a', 'rich', 'family', 'from', 'London', 'with', 'a', 'hope', 'of', 'getting', 'hefty', 'dowry', 'and', 'she', 'hates', 'her', 'daughters', 'in', 'law', 'as', 'they', 'are', 'poor.', 'Also,', 'her', 'sons', 'support', 'their', 'wives', 'which', 'angers', 'her', 'further.', 'Parvathi', 'sets', 'a', 'plan', 'to', 'separate', 'her', 'sons', 'from', 'their', 'wives', 'by', 'staging', 'a', 'drama.', 'She', 'pretends', 'to', 'be', 'affectionate', 'towards', 'her', 'daughters', 'in', 'law', 'and', 'persuades', 'them', 'to', 'stay', 'away', 'from', 'their', 'husbands.', 'She', 'also', 'brings', 'a', 'new', 'maid', 'to', 'their', 'home', 'and', 'creates', 'a', 'fear', 'in', 'the', 'minds', 'of', 'her', 'daughters', 'in', 'law', 'about', 'their', 'husbands', 'having', 'an', 'illegitimate', 'affair', 'with', 'the', 'new', 'maid.', 'Parvathi', 'succeeds', 'in', 'her', 'plan', 'and', 'her', 'daughters-in-law', 'leave', 'her', 'home', 'following', 'a', 'misunderstanding', 'with', 'her', 'sons.', 'Now,', 'she', 'plans', 'to', 'convince', 'her', 'sons', 'to', 'divorce', 'their', 'wives', 'and', 'make', 'them', 'marry', 'her', 'choice.', 'But', 'the', 'maid', '(appointed', 'by', 'Parvathi)', 'threatens', 'her', 'and', 'demands', 'a', 'sum', 'of', 'Rs.', '5', 'crores', 'for', 'not', 'revealing', 'the', 'truth.', 'Parvathi', 'is', 'kidnapped', 'by', 'the', 'maid', 'and', 'her', 'men.', 'But', 'her', 'sons', 'along', 'with', 'their', 'wives', 'come', 'and', 'save', 'Parvathi', 'following', 'which', 'she', 'understands', 'the', 'real', 'nature', 'of', 'her', 'daughters-in-law', 'and', 'accepts', 'them.', 'She', 'also', 'accepts', 'her', 'daughter', 'and', 'Vadivelan.']",['Drama']
13,2000-05-19,Kushi,15380630,['S.J.Surya'],"['Vijay', 'is', 'an', 'employee', 'of', 'the', 'state-run', 'telecom', 'company', 'BSNL,', 'while', 'Aradhya', '(', 'Samantha)', 'is', 'a', 'corporate', 'professional', 'working', 'in', 'iLabs', 'Centre.']","['Comedy', ' Drama', ' Romance']"
14,2000-05-26,Kannan Varuvaan,364454,['SundarC'],"['Impostor', 'with', 'heart', 'of', 'gold', 'wins', 'over', 'an', 'ailing', 'matriarch', 'posing', 'as', 'her', 'long', 'separated', 'grandson.']",['Romance']
15,2000-05-26,Unnai Kodu Ennai Tharuven,984240,['KaviKalidas'],"['A', 'boy', 'who', 'is', 'abandoned', 'by', 'his', 'mother', 'is', 'raised', 'by', 'an', 'army', 'officer.', 'He', 'turns', 'out', 'to', 'be', 'a', 'model', 'patriot', 'and', 'joins', 'the', 'army,', 'but', 'his', 'loyalties', 'come', 'under', 'the', 'scanner', 'when', 'he', 'meets', 'a', 'girl', 'and', 'falls', 'in', 'love', 'with', 'her.']",['Romance']
16,2000-06-02,Magalirkkaga,14789962,['Indian'],"['Bhavani', 'is', 'a', 'no-nonsense', 'inspector', 'at', 'a', 'police', 'station', 'composed', 'primarily', 'of', 'female', 'officers,', 'consisting', 'of', 'a', 'head', 'constable,', 'two', 'constables', '(Rosa', 'and', 'Chithra),', 'and', 'a', 'driver', 'Bhupathi.', 'Bhavani', 'is', 'engaged', 'to', 'the', 'engineer', 'Subramani,', 'whom', 'her', 'family', 'had', 'helped', 'support', 'financially.', 'They', 'are', 'shown', 'to', 'be', 'a', 'happy', 'couple.', 'Tragedy', 'strikes', 'when', 'Deputy', 'Commissioner', 'Nagaraj,', 'aided', 'by', 'the', 'unapologetically', 'corrupt', 'Assistant', 'Commissioner,', 'sexually', 'assaults', 'Chithra.', 'Bhavani', 'is', 'determined', 'to', 'get', 'justice', 'for', 'her', 'subordinate', 'but', 'faces', 'numerous', 'ordeals,', 'including', 'having', 'to', 'choose', 'between', 'her', 'fiancé', 'and', 'her', 'morals.']",['Drama']
17,2000-06-16,Appu,12282108,['Vasanth'],"['Appu', 'hails', 'from', 'a', 'lower', 'middle', 'class', 'family.', 'After', 'picking', 'up', 'a', 'fight', 'in', 'college,', 'he', 'injures', 'himself', 'and', 'is', 'saved', 'by', 'Suchitra,', 'who', 'donates', 'blood', 'to', 'save', 'him', 'and', 'they', 'both', 'fall', 'in', 'love.']","['Action', ' Comedy', ' Romance']"
18,2000-06-23,Nagalingam,14789920,['BabuGanesh'],"['Sekhar', 'and', 'Muthuraman', 'are', 'duped', 'by', 'a', 'conman', 'who', 'promises', 'to', 'give', 'them', 'visas', 'to', 'fly', 'to', 'Dubai.', 'Realising', 'that', 'their', 'families', 'might', 'get', 'hurt,', 'they', 'decide', 'to', 'exchange', 'their', 'addresses.']",['Drama']
19,2000-07-07,Pennin Manathai Thottu,2022490,['Ezhil'],"['Sunil', 'is', 'a', 'renowned', 'heart', 'surgeon,', 'while', 'Sunita', 'has', 'a', 'kid', 'with', 'a', 'heart', 'problem.', 'When', 'she', 'meets', 'Sunil,', 'she', 'lashes', 'out', 'at', 'him,', 'blaming', 'him', 'for', 'her', 'plight,', 'as', 'he', 'had', 'betrayed', 'her', 'many', 'years', 'ago.']",['Musical']
20,2000-07-14,Koodi Vazhnthal Kodi Nanmai,9021032,['V.Sekhar'],"['A', 'family', 'that', 'is', 'made', 'up', 'of', 'different', 'working', 'classes', 'suffers', 'strain', 'and', 'breaks', 'up', 'over', 'its', 'conflicting', 'lifestyles.', 'Can', 'they', 'reunite?']",['Drama']
21,2000-07-21,Kuberan,356800,['RamaNarayanan'],"['Sidharthan,', 'a', 'part-time', 'actor', 'who', 'pretends', 'to', 'be', 'a', 'rich', 'man', 'in', 'order', 'to', 'rent', 'a', 'house,', 'faces', 'several', 'challenges', 'when', 'he', 'tries', 'to', 'help', 'Pooja', 'deal', 'with', 'her', 'tragic', 'past.']","['Comedy', ' Drama']"
22,2000-07-21,Unakkaga Mattum,14789868,['ChinniJayanth'],"['Subramani', '(Adhitya),', 'a', 'timid', 'and', 'rich', 'Brahmin', 'boy,', 'falls', 'in', 'love', 'with', 'Lakshmi', '(Poonam),', 'a', 'poor', 'girl.', 'Raja', '(Chinni', 'Jayanth),', 'a', 'rich', 'drunkard,', 'joins', 'the', 'college.', 'Raja', 'falls', 'for', 'Lakshmi', 'but', 'later', 'withdraws,', 'and', 'he', 'is', 'content', 'to', 'remain', 'her', 'good', 'friend.', 'Subramani', 'begins', 'to', 'suspect', 'the', 'relationship', 'between', 'Raja', 'and', 'Lakshmi.', 'Subramani', 'becomes', 'a', 'drunkard,', 'although', 'Raja', 'stops', 'drinking', 'alcohol.']",['Drama']
23,2000-08-04,Kann Thirandhu Paaramma,14789310,['L.C.Selva'],"['An', 'army', 'chief', 'tries', 'to', 'clear', 'all', 'the', 'problems', 'to', 'save', 'the', 'kingdom.']",['Drama']
24,2000-08-04,Independence Day,116629,['A.R.Ramesh'],"['The', 'aliens', 'are', 'coming', 'and', 'their', 'goal', 'is', 'to', 'invade', 'and', 'destroy', 'Earth.', 'Fighting', 'superior', 'technology,', ""mankind's"", 'best', 'weapon', 'is', 'the', 'will', 'to', 'survive.']","['Action', ' Adventure', ' Sci-Fi']"
25,2000-08-11,Parthen Rasithen,294834,['Saran'],"['Shankar,', 'a', 'graduate,', 'awaits', 'recruitment', 'and', 'lives', 'as', 'a', 'tenant', 'with', 'Bhanu', 'who', 'seeks', 'his', 'company', 'to', 'stay', 'away', 'from', 'her', 'stepbrother.', 'Meanwhile,', 'Shankar', 'begins', 'to', 'fall', 'in', 'love', 'with', 'Sarika.']","['Romance', ' Thriller']"
26,2000-08-25,Kannaal Pesavaa,9001890,['Rajkhanna'],"['A', 'popular', 'music', 'director,', 'starts', 'recollecting', 'his', 'past', 'when', 'a', 'film', 'director', 'comes', 'to', 'explain', 'him', 'a', 'song', 'situation.', 'He', 'falls', 'in', 'love', 'with', 'a', 'singer', 'who', 'ignores', 'him', 'at', 'first', 'but', 'then', 'starts', 'loving', 'him.']",['Drama']
27,2000-08-25,Maayi,328089,['SuryaPrakash'],"['Maayi', 'is', 'always', 'protective', 'of', 'the', 'women', 'in', 'his', 'village.', 'One', 'day,', 'he', 'learns', 'that', 'his', 'father', 'has', 'a', 'second', 'wife', 'and', 'gets', 'miffed', 'at', 'him.', 'After', 'his', 'father', 'commits', 'suicide,', 'he', 'brings', 'his', 'stepsister', 'home.']",['Comedy']
28,2000-09-01,Bharathi,274372,['GnanaRajasekaran'],"['Based', 'on', 'a', 'true', 'story', 'of', 'Tamil', 'poet', 'Subramania', 'Bharati,', 'who', 'struggled', 'hard', 'for', 'the', 'freedom', 'of', 'India.']","['Biography', ' Drama']"
29,2000-09-01,Chinna Chinna Kannile,14789156,['Ameerjan'],"['Rathi', '(Khushbu', 'Sundar),', 'a', 'music', 'video', 'director,', 'lives', 'with', 'her', 'husband', 'Ravi', '(Nassar)', 'and', 'their', 'two', 'kids.', 'However,', 'she', 'is', 'unaware', 'that', 'her', 'husband', 'is', 'actually', 'a', 'robber.', 'He', 'carries', 'outsmart', 'crimes', 'with', 'his', 'partner', 'Sabesan', '(Prakash', 'Raj).', 'The', 'police', 'officer', 'Dev', '(Thalaivasal', 'Vijay)', 'is', 'pressured', 'to', 'arrest', 'them.', 'After', 'a', 'diamond', 'heist', 'gone', 'wrong,', 'Ravi', 'finally', 'gets', 'caught', 'while', 'Sabesan', 'escapes.', 'Ravi', 'managed', 'to', 'hide', 'the', 'diamonds', 'in', 'his', 'house', 'before', 'being', 'hauled', 'off', 'by', 'the', 'police.', 'During', 'the', 'police', 'custody,', 'Ravi', 'is', 'shot', 'by', 'Dev,', 'injuring', 'him', 'heavily.', 'So', 'Ravi', 'is', 'moved', 'to', 'the', 'hospital,', 'and', 'the', 'doctors', 'eventually', 'save', 'his', 'life.', 'Thereafter,', 'Sabesan', 'goes', 'to', 'his', 'ward', 'and', 'questions', 'Ravi', 'about', 'the', 'diamonds.', 'Sabesan', 'even', 'killed', 'his', 'partner', 'to', 'leave', 'oneself', 'a', 'way', 'out.', 'Sabesan', 'is', 'now', 'urged', 'to', 'find', 'the', 'diamonds', 'and', 'enters', ""Rathi's"", 'household', 'as', ""Ravi's"", 'friend.', 'What', 'transpires', 'later', 'forms', 'the', 'crux', 'of', 'the', 'story.']",['Drama']
30,2000-09-01,Sabhash,6757950,['K.Subash'],"['A', 'blind', ""person's"", 'wife', 'is', 'found', 'dead', 'and', 'he', 'wants', 'to', 'investigate', 'this', 'by', 'suspecting', 'it', 'as', 'a', 'murder.']",['Thriller']
31,2000-09-01,Unnai Kann Theduthey,14789126,['SundarC.'],"['The', 'police', 'find', 'a', 'dead', 'body', 'in', 'a', 'river', 'holding', 'on', 'to', 'a', ""'thaali'"", 'and', 'a', 'wedding', 'invitation.', 'They', 'begin', 'an', 'investigation', 'that', 'takes', 'them', 'to', 'a', 'house', 'where', 'wedding', 'preparations', 'are', 'in', 'full', 'swing.']",['Drama']
32,2000-09-08,Budget Padmanabhan,8929736,['T.P.Gajendran'],"['When', 'he', 'was', 'a', 'young', 'boy,', 'a', 'man', 'was', 'driven', 'out', 'of', 'his', 'house', 'along', 'with', 'his', 'parents', 'by', 'an', 'evil-hearted', 'money', 'lender,', 'who', 'stipulated', 'a', 'time', 'period', 'that', 'if', 'he', 'could', 'raise', 'enough', 'money', 'to', 'buy', 'back', 'the', 'house', 'he', 'could', 'reclaim', 'it', 'as', 'his', 'own.']",['Drama']
33,2000-09-22,Ilaiyavan,274566,['T.Babu'],"['Satyan,', 'a', 'college', 'student,', 'is', 'against', 'the', 'unruly', 'behavior', 'of', 'his', 'co-students.', 'He', 'meets', 'Kausalya', 'and', 'falls', 'in', 'love', 'with', 'her.', 'But', 'a', 'misunderstanding', 'between', 'the', 'two', 'causes', 'friction.']",['Musical']
34,2000-09-22,Karuvelam Pookkal,14788536,['Poomani'],"['It', 'is', 'a', 'graphic', 'picture', 'of', 'the', 'abject', 'misery', 'of', 'the', 'rural', 'poor.', 'Its', 'hard', 'hitting', 'message', 'screams', 'at', 'you', 'from', 'the', 'screen,', 'loud', 'and', 'clear.', 'Hitherto,', 'there', 'seemed', 'to', 'be', 'only', 'a', 'couple', 'of', 'angles', 'to', 'Child', 'labour', 'in', 'India,', 'viz.,', 'children', 'losing', 'out', 'on', 'their', 'carefree', 'childhood', 'and', 'basic', 'formal', 'education.', 'But', 'there', 'are', 'so', 'many', 'other', 'unthought', 'of', 'issues', 'too,', 'says', 'scriptwriter', 'and', 'director', 'Poomani,', 'through', 'the', 'film', 'Karuvelam', 'Pookkal,', 'jointly', 'produced', 'by', 'NFDC', 'and', 'Doordarshan.', 'Karisalkulam,', 'a', 'small', 'village,', 'is', 'inhabited', 'mainly', 'by', 'Farmers.', 'When', 'the', 'arid', 'land', 'offers', 'them', 'nothing', 'but', 'penury,', 'enter', 'the', 'match', 'factory', 'owners', 'from', 'nearby', 'villages.', 'They', 'lure', 'the', 'credulous,', 'illiterate', 'villagers', 'into', 'sending', 'their', 'daughters', 'to', 'work', 'at', 'the', 'factories', 'from', 'dawn', 'to', 'much', 'after', 'dusk.', 'The', 'initial', 'euphoria', 'of', 'a', 'steady', 'income', 'givesway', 'to', 'despair,', 'as', 'is', 'clearly', 'brought', 'out', 'through', 'the', 'story', 'of', 'Nallamuthu', '(Nasser),', 'his', 'wife', 'Vadivu', '(Radhika)', 'and', 'their', 'three', 'children.', 'Mariyappan', '(Charle)', 'is', 'the', 'Match', 'factory', 'agent', 'in', 'charge', 'of', 'finding', 'child', 'labourers', 'for', 'the', 'factory.', 'While', 'the', 'children', 'slog', 'in', 'the', 'factories', 'the', 'men', 'of', 'the', 'household', 'become', 'lazy', 'appendages', 'who', 'spend', 'their', 'time', 'getting', 'drunk.', 'Nasser,', 'as', 'the', 'cynical', 'father,', 'who', 'does', 'not', 'wish', 'to', 'get', 'his', 'daughter', 'married', 'because', 'he', 'does', 'not', 'want', 'to', 'forgo', 'the', 'income,', 'has', 'rendered', 'a', 'splendid', 'performance', 'in', 'Karuvelam', 'Pookal.', 'Mention', 'must', 'be', 'made', 'of', 'the', 'scenes', 'in', 'which', 'he', 'cries', 'aloud', 'at', 'his', 'tragedies', 'and', 'when', 'his', 'impotent', 'anger', 'is', 'turned', 'towards', 'the', 'agents', 'of', 'the', 'match', 'factories.', ""Radhika's"", 'is', 'another', 'sterling', 'portrayal.', 'In', 'the', 'role', 'of', 'a', 'responsible', 'mother', 'caught', 'between', 'her', ""husband's"", 'apathy', 'and', 'avarice', 'and', 'her', ""children's"", 'untold', 'suffering,', 'she', 'indeed', 'lives', 'the', 'character.', 'Sonia', 'is', 'the', 'eldest', 'daughter,', 'Dhanalakshmi.', 'Caught', 'in', 'the', 'quagmire', 'of', 'drudgery', 'and', 'in', 'the', 'strangulating', 'web', 'of', 'poverty,', 'she', 'seeks', 'a', 'way', 'out,', 'but', 'sadly', 'the', 'respite', 'is', 'too', 'short', 'lived.', 'A', 'convincing', 'essay', 'by', 'the', 'young', 'Actress.', 'The', 'visuals', 'of', 'the', 'opening', 'sequences', 'transport', 'you', 'to', 'the', 'days', 'of', ""Bharatiraja's"", 'movie', '16', 'Vayadhinilae.', 'The', 'beautifully', 'captured', 'rustic', 'ambience', 'is', 'another', 'creditable', 'show', 'by', 'Thangar', 'Bachan', 'who', 'has', 'wielded', 'the', 'camera.', 'The', 'dialect,', 'the', 'innocent', 'humour,', 'the', 'openness', 'and', 'the', 'gullibility', '-', 'Poomani', 'presents', 'them', 'all', 'with', 'absolute', 'vividness.', 'The', 'factories', 'need', 'only', 'young', 'girls', 'and', 'the', 'boys', 'therefore', 'escape', 'the', 'hardship.', 'After', 'stressing', 'on', 'this', 'point', 'throughout,', 'it', 'is', 'strange', 'to', 'see', 'the', 'boy', 'accompany', 'his', 'sister', 'to', 'work,', 'in', 'the', 'end.', 'The', 'fragrance', 'of', 'Karuvelam', 'Pookkal', 'is', 'bound', 'to', 'last', 'in', 'the', 'minds', 'of', 'the', 'discerning', 'audience.', 'A', 'film', 'that', 'makes', 'you', 'think.']",['Drama']
35,2000-09-22,Puratchikkaaran,14788468,['VeluPrabhakaran'],"['Thamizhmani,', 'a', 'non-believer', 'in', 'god,', 'kidnaps', 'three', 'different', 'heads', 'of', 'religion.', 'During', 'an', 'interview', 'at', 'his', 'hideout,', 'he', 'relates', 'to', 'Kanimozhi,', 'a', 'journalist,', 'as', 'to', 'how', 'a', 'Brahmin', 'turned', 'into', 'a', 'terrorist.']",['Drama']
36,2000-09-29,Uyirile Kalanthathu,4971292,['K.R.Jaya'],"['Raghuram', 'and', 'Suriya', 'are', 'siblings.', 'Being', 'the', 'youngest', 'child', 'in', 'the', 'family,', 'Suriya', 'is', 'pampered', 'by', 'everyone.', 'Feeling', 'rejected', 'and', 'ignored,', 'Raghuram', 'decides', 'to', 'ruin', ""Suriya's"", 'life.']",['Thriller']
37,2000-10-26,Palayathu Amman,14787878,['RamaNarayanan'],"['The', 'film', 'starts', 'with', 'a', 'saint', 'in', 'a', 'gurukulam', 'announcing', 'to', 'his', 'students', 'that', ""Devi's"", 'birth', 'to', 'kill', 'the', 'evil', 'shall', 'come', 'soon.', 'The', 'Satan', '(Charan', 'Raj)', 'kills', 'the', 'saint,', 'but', ""Devi's"", 'birth', 'is', 'not', 'stopped.', 'It', 'grows', 'up', 'as', 'a', 'child', 'for', 'Ramki', 'and', 'Divya', 'Unni.', 'The', 'child', 'gets', 'all', 'kinds', 'of', 'harm', 'from', 'the', 'Satan,', 'but', 'the', 'Goddess', 'Palayathu', 'Amman', '(Meena)', 'saves', 'it', 'every', 'time.', 'At', 'the', 'same', 'time,', 'Divya', 'Unni', 'thinks', 'Palayathu', 'Amman', 'wants', 'to', 'take', 'away', 'her', 'child,', 'so', 'she', 'tries', 'to', 'save', 'it', 'from', 'her.', 'At', 'last,', 'the', 'child', 'is', 'kidnapped', 'and', 'about', 'to', 'be', 'killed', 'when', 'Palayathu', 'Amman', 'kills', 'the', 'Satan', 'and', 'returns', 'the', 'child', 'to', 'her', 'parents.']",['Drama']
38,2000-10-26,Thenali,262037,['K.S.Ravikumar'],"['A', 'neurotic', 'Sri', 'Lankan', 'patient', 'crashes', 'his', ""psychotherapist's"", 'family', 'vacation', 'in', 'Kodaikanal.']","['Comedy', ' Drama']"
